Order Number;Supplier Number;Supplier;Product Article Number;Ordered Product;Ordered Product - Supplement;Original Ordered Quantity;Original Desired Date;Planned Delivery Date;Ordered Quantity;Arrival Date;Delivered Quantity
8111876;71294;499316;420210021016603;Einph.-Kern UI [NUM]/[NUM];"St: [NUM] [NUM] [CODE] ; Z: [NUM] [NUM]-[NUM] Rev.C";20.0;2024-05-20;2024-05-20;20.0;2024-05-29T00:00:00.000;20.0
8111876;71294;499316;420210021016603;Einph.-Kern UI [NUM]/[NUM];"St: [NUM] [NUM] [CODE] ; Z: [NUM] [NUM]-[NUM] Rev.C";30.0;2024-07-08;2024-07-08;30.0;;
8111877;70830;49166303;424705410000400;"Schrumpfschlauch HIS-[NUM]/[NUM]""";[NUM],[NUM]/[NUM],4mm , grü[PART];100.0;2023-05-15;2023-05-15;100.0;2023-05-10T00:00:00.000;100.0
8111878;70787;74156990;421200022042301;Presseisen, kpl;"St:[NUM] [NUM] [CODE];Z:[NUM] [NUM] [CODE]-[NUM] Rev.G";20.0;2023-06-12;2023-06-12;20.0;2023-07-27T00:00:00.000;8.0
8111878;70787;74156990;421200022044701;Presseisen, oben, hinten;"St:[NUM] [NUM] [CODE];Z:[NUM] [NUM]-[NUM] Rev.B";20.0;2023-06-12;2023-06-12;20.0;2023-07-27T00:00:00.000;8.0
8111878;70787;74156990;421200022042101;Pressrahmen, unten, vorn;"St:[NUM] [NUM] [CODE];Z:[NUM] [NUM]-[NUM] Rev.E";20.0;2023-06-12;2023-06-12;20.0;2023-07-27T00:00:00.000;8.0
8111878;70787;74156990;421200022042201;Presseisen, unten hinten;"St:[NUM] [NUM] [CODE];Z:[NUM] [NUM]-[NUM] Rev.C";20.0;2023-06-12;2023-06-12;20.0;2023-07-27T00:00:00.000;8.0
8111878;70787;74156990;421201301006401;Riegel 60x5x115;Fl 60x5-EN [NUM]-[CODE];40.0;2023-06-12;2023-06-12;40.0;2023-07-27T00:00:00.000;16.0
8111878;70787;74156990;;"";"";;;2023-06-12;0.0;2023-07-27T00:00:00.000;0.0
8111878;70787;74156990;;Einkaufskontrakt;"";;;2023-06-12;0.0;2023-07-27T00:00:00.000;0.0
8111879;70830;49166303;420400320016400;Cu-Flachdraht LACK;IEC [NUM]-[NUM] -- [NUM],00x3,[NUM] [CODE];90.25;2023-09-04;2023-09-04;90.25;2023-09-01T00:00:00.000;90.25
8111879;70830;49166303;420400320016900;Cu-Flachdraht LACK;IEC [NUM]-[NUM] -- [NUM],20x3,[NUM] [CODE];95.45;2023-09-04;2023-09-04;95.45;2023-09-01T00:00:00.000;95.45
8111880;70944;29404253;426102301002900;Zyl.-Schraube [CODE];ISO [NUM]-[CODE] (DIN [NUM]);500.0;2023-05-22;2023-05-22;500.0;2023-06-16T00:00:00.000;500.0
6262297;71416;10488377;;"";"";0.0;2022-03-21;2024-07-15;0.0;;
6262298;71416;10488377;22900710605;Bestückte Platine [NUM] [NUM] [NUM];[NUM];1500.0;2024-08-19;2024-08-19;1500.0;;
6262298;71416;10488377;;ABRUF;"";0.0;2019-06-24;2024-07-08;0.0;;
6262298;71416;10488377;;"";"";0.0;2019-06-24;2024-07-08;0.0;;
6262298;71416;10488377;22900710605;Bestückte Platine [NUM] [NUM] [NUM];[NUM];1500.0;2024-11-04;2024-11-04;1500.0;;
6262299;71265;36132565;;ABRUF;"";0.0;2023-01-09;2023-09-06;0.0;2024-05-03T00:00:00.000;0.0
6262299;71265;36132565;;"";"";0.0;2023-01-09;2023-09-06;0.0;2024-05-03T00:00:00.000;0.0
6262299;71265;36132565;FOLIE REO1.15;Folientastatur [CODE].[NUM] mit Druckpunkt;Zeichnung Folie [NUM].[NUM].dsf;1036.0;2024-05-13;2024-05-13;1036.0;2024-05-03T00:00:00.000;1036.0
6262300;71055;26354807;33600510200;Luft-/Wasser-Wärmetauscher SK [NUM].[NUM];24V-DC   RAL [NUM];2.0;2024-04-01;2024-04-01;2.0;2024-04-02T00:00:00.000;2.0
6262300;71055;26354807;33100412300;Sonderschaltschrank II WRB [NUM] mit Klima;800x800x400;2.0;2024-04-01;2024-04-01;2.0;2024-04-02T00:00:00.000;2.0
6262301;70182;59614158;999;Verbrauchsmaterial;"";10.0;;2023-09-04;10.0;2023-09-07T00:00:00.000;4.0
6262301;70182;59614158;999;Verbrauchsmaterial;"";5.0;2023-09-14;2023-09-14;5.0;2023-09-07T00:00:00.000;1.0
6262302;71331;81857295;999;Neuinvestition;"";1.0;;2023-09-04;1.0;2023-09-08T00:00:00.000;1.0
6262303;70849;33626981;999;Verbrauchsmaterial;"";10.0;;2023-09-04;10.0;2023-09-07T00:00:00.000;10.0
6262304;70175;41446825;23100750000;Gehäuse [CODE] pulverbeschichtet RAL [NUM];Alugehäuse [NUM], Abm: 45x50x30mm;200.0;2024-03-04;2024-03-04;200.0;2024-03-07T00:00:00.000;200.0
6262305;70266;54909977;;ABRUF;"";;;2024-05-13;0.0;;
6262305;70266;54909977;;"";"";;;2024-05-13;0.0;;
6262305;70266;54909977;DC/DC 5V;[PART] Wandler Vin=5Vdc Vout=5Vdc 1W;[NUM] Ausgang Iout=200mA, SIP-[NUM] isoliert;1000.0;2024-09-30;2024-09-30;1000.0;;
6262305;70266;54909977;DC/DC 5V;[PART] Wandler Vin=5Vdc Vout=5Vdc 1W;[NUM] Ausgang Iout=200mA, SIP-[NUM] isoliert;1000.0;2024-11-11;2024-11-11;1000.0;;
6262306;70040;14148833;ZDIODE ZMM 33V;Diode Zener 33V 500mW SMD SOD-[NUM];[NUM]%, MiniMELF;5000.0;2024-02-19;2024-02-19;5000.0;2024-02-15T00:00:00.000;5000.0
6262306;70040;14148833;27301490000;Stiftleiste Quickie [NUM]-polig SMD;[NUM]-polig, [NUM]-reihig, RM [NUM],54mm;800.0;2024-02-19;2024-02-19;800.0;2024-02-15T00:00:00.000;800.0
6262307;70266;54909977;;ABRUF;"";0.0;2023-01-09;2024-02-19;0.0;2024-04-18T00:00:00.000;0.0
6262307;70266;54909977;;"";"";0.0;2023-01-09;2024-02-19;0.0;2024-04-18T00:00:00.000;0.0
6262307;70266;54909977;84200070000;[PART] Wandler Vin=24Vdc Vout=5Vdc 5W;[NUM] Ausgang Iout=1A, DIP-[NUM] isoliert;200.0;2024-01-22;2024-01-22;200.0;2024-01-23T00:00:00.000;200.0
6262307;70266;54909977;84200070000;[PART] Wandler Vin=24Vdc Vout=5Vdc 5W;[NUM] Ausgang Iout=1A, DIP-[NUM] isoliert;300.0;2024-04-15;2024-04-15;300.0;2024-04-18T00:00:00.000;300.0
6262308;71323;57496158;999;Verbrauchsmaterial;"";10.0;;2023-09-04;10.0;2023-09-14T00:00:00.000;10.0
6262308;71323;57496158;999;Verbrauchsmaterial;"";5.0;;2023-09-04;5.0;2023-09-14T00:00:00.000;5.0
6262308;71323;57496158;999;Verbrauchsmaterial;"";2.0;;2023-09-04;2.0;2023-09-14T00:00:00.000;2.0
6262309;70358;49793168;27301560000;Flanschdose [CODE] [NUM] für Leiterplatten;[NUM]-polig mit Schirm, [CODE]-A, [CODE], [CODE];200.0;2024-06-10;2024-06-10;200.0;2024-06-07T00:00:00.000;200.0
6262309;70358;49793168;27301560000;Flanschdose [CODE] [NUM] für Leiterplatten;[NUM]-polig mit Schirm, [CODE]-A, [CODE], [CODE];200.0;2024-07-08;2024-07-08;200.0;;
6262309;70358;49793168;27301560000;Flanschdose [CODE] [NUM] für Leiterplatten;[NUM]-polig mit Schirm, [CODE]-A, [CODE], [CODE];300.0;2024-08-12;2024-08-12;300.0;;
6262310;71580;72000481;9999;[NUM]-NA;"";10.0;2023-09-04;2023-09-04;10.0;2023-09-07T00:00:00.000;10.0
6262311;70406;67884162;;ABRUF;"";0.0;2023-06-12;2024-06-24;0.0;;
6262311;70406;67884162;;"";"";0.0;2023-06-12;2024-06-24;0.0;;
6262311;70406;67884162;REL 24V 001 06A;Relais Steck-/Print 24VDC 6A;[NUM]-poliger Wechsler, SPDT;1000.0;2024-11-11;2024-11-11;1000.0;;
6262311;70406;67884162;28100090000;Relais Steck-/Print 16A 12VDC sensitiv;[NUM]-poliger Wechsler, SPDT;0.0;2024-06-24;2024-06-24;0.0;;
6262311;70406;67884162;REL 24V 001 06A;Relais Steck-/Print 24VDC 6A;[NUM]-poliger Wechsler, SPDT;1000.0;2024-12-09;2024-12-09;1000.0;;
6262312;71031;4616612;DROSS CNW902/10;Drossel CNW [NUM]/[NUM], BV [NUM].[NUM]-[NUM];Zweiphasen-Netzdrossel [PART],8mH;50.0;2024-07-15;2024-07-15;50.0;;
6262312;71031;4616612;34300210000;Drossel CHI [NUM] G, BV [NUM].[NUM]-[NUM];Speicherdrossel [PART];50.0;2024-07-15;2024-07-15;50.0;;
6262313;71384;19314511;35200060000;Ferrithülse [NUM] W [NUM] WE-TOF;[CODE],5xd8xL13mm;252.0;2023-12-11;2023-12-11;252.0;2023-12-13T00:00:00.000;252.0
6262313;71384;19314511;221800000000600;Ferrithülse [NUM],0x11,5x50,[NUM];AXIAL FERRITE BEADS [NUM];600.0;2023-12-11;2023-12-11;600.0;2023-12-13T00:00:00.000;600.0
6262313;71384;19314511;24300210100;Drossel [NUM] Way WE-MLS Multiline;[NUM]% [CODE],2xB11,2xH5,3mm;2200.0;2024-07-08;2024-07-08;2200.0;;
6262314;70970;52391922;27101010600;Stecker GMSTB [NUM],[NUM]/[NUM]-ST [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;50.0;2024-02-26;2024-02-26;50.0;2024-02-27T00:00:00.000;50.0
6262314;70970;52391922;27100912600;Grundleiste GMSTBA [NUM],[NUM]/[NUM]-G-[NUM],[NUM] [NUM];[NUM]-polig;100.0;2024-02-26;2024-02-26;100.0;2024-02-26T00:00:00.000;100.0
6262314;70970;52391922;27100552300;Stecker MC [NUM],[NUM]/[NUM]-STF-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;250.0;2024-02-26;2024-02-26;250.0;2024-02-26T00:00:00.000;250.0
6262314;70970;52391922;37100380100;Klemme MKDS [NUM]/[NUM]-[NUM],[NUM] [NUM];[NUM]-polig, Schraubanschluss mit Zughülse;400.0;2024-02-26;2024-02-26;400.0;2024-02-27T00:00:00.000;400.0
6262315;70403;24582369;22714330001;Platine [NUM] [NUM] [NUM];[NUM] Lagen, [NUM]-fach Nutzen;54.0;2024-01-29;2024-01-29;54.0;2024-01-22T00:00:00.000;54.0
6262315;70403;24582369;22714360003;Platine [NUM] [NUM] [NUM];[NUM] Lagen, [NUM]-fach Nutzen;2016.0;2024-01-29;2024-01-29;2016.0;2024-01-22T00:00:00.000;2016.0
6262315;70403;24582369;PLATINE 332;Platine [NUM];[NUM] Lagen, kein Nutzen;1000.0;2024-01-29;2024-01-29;1000.0;2024-01-22T00:00:00.000;1000.0
6262316;70403;24582369;22713520001;Platine [NUM] [NUM] [NUM];[NUM] Lagen, kein Nutzen;50.0;2024-02-12;2024-02-12;50.0;2024-02-05T00:00:00.000;50.0
6262316;70403;24582369;22713500004;Platine [NUM] [NUM] [NUM];[NUM] lagen, [NUM]-fach Nutzen;1000.0;2024-02-12;2024-02-12;1000.0;2024-02-05T00:00:00.000;1000.0
6262317;71331;81857295;999;Verbrauchsmaterial;"";10.0;;2023-09-04;10.0;2023-09-20T00:00:00.000;10.0
6262317;71331;81857295;999;Verbrauchsmaterial;"";5.0;;2023-09-04;5.0;2023-09-20T00:00:00.000;5.0
6262317;71331;81857295;999;Verbrauchsmaterial;"";10.0;2023-11-20;2023-11-20;10.0;2023-10-17T00:00:00.000;10.0
6262318;71073;50934703;9999;[NUM]-[NUM];"";5.0;2023-09-11;2023-09-11;5.0;2023-09-11T00:00:00.000;5.0
6262318;71073;50934703;9999;[NUM]-[NUM];"";2.0;2023-09-11;2023-09-11;2.0;2023-09-11T00:00:00.000;2.0
6262318;71073;50934703;9999;[NUM]-[NUM];"";2.0;2023-09-11;2023-09-11;2.0;2023-09-11T00:00:00.000;2.0
6262318;71073;50934703;9999;[NUM]-[NUM];"";3.0;2023-09-11;2023-09-11;3.0;2023-09-11T00:00:00.000;3.0
6262318;71073;50934703;9999;[NUM]-[NUM];"";1.0;2023-09-11;2023-09-11;1.0;2023-09-11T00:00:00.000;1.0
6262319;71258;23286966;9999;[CODE];"";3.0;2023-10-23;2023-10-23;3.0;2023-10-25T00:00:00.000;3.0
6262319;71258;23286966;9999;[CODE];"";1.0;2023-09-04;2023-09-04;1.0;2023-09-08T00:00:00.000;1.0
6262319;71258;23286966;9999;[CODE];"";4.0;2023-09-04;2023-09-04;4.0;2023-09-08T00:00:00.000;4.0
6262320;70744;92403875;TRAFO V14258;Trafo [CODE] V [NUM];prim. [NUM]-[NUM]-500V, sek. [PART];199.0;2024-02-14;2024-02-14;199.0;2024-02-13T00:00:00.000;199.0
6262320;70744;92403875;TRAFO EI42/5;Trafo [CODE] V [NUM];prim.[NUM]-[NUM]-[NUM]-[NUM]-[NUM], sek. 2x15V/[NUM],2VA;595.0;2024-04-03;2024-04-03;595.0;2024-04-02T00:00:00.000;595.0
6262320;70744;92403875;TRAFO EI42/5;Trafo [CODE] V [NUM];prim.[NUM]-[NUM]-[NUM]-[NUM]-[NUM], sek. 2x15V/[NUM],2VA;210.0;2024-04-11;2024-04-11;210.0;2024-04-09T00:00:00.000;210.0
6262321;70859;14929254;;ABRUF;"";;;2023-10-02;0.0;;
6262321;70859;14929254;;"";"";;;2023-10-02;0.0;;
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];300.0;2024-01-22;2024-01-22;300.0;2023-12-21T00:00:00.000;105.0
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];300.0;2024-02-12;2024-02-12;300.0;2024-01-24T00:00:00.000;11.0
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];300.0;2024-02-29;2024-02-29;300.0;2024-02-21T00:00:00.000;61.0
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];297.0;2024-03-07;2024-03-07;297.0;2024-02-29T00:00:00.000;5.0
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];300.0;2024-04-15;2024-04-15;300.0;2024-04-19T00:00:00.000;300.0
6262321;70859;14929254;9999;Einmalkosten;"";0.0;2023-10-02;2023-10-02;0.0;;
6262321;70859;14929254;22913900214;Bestückte Platine [NUM] [NUM] [NUM];[NUM];300.0;2024-05-20;2024-05-20;300.0;2024-05-24T00:00:00.000;300.0
